user_id,item_id,rating
181,99939,5
181,12700,4
182,26408,3
182,110195,4
182,87696,2
182,39239,4
183,2405,3
183,50905,1
183,13872,4
183,38588,4
184,91598,5
184,92962,3
184,65473,1
185,74279,1
185,12336,2
185,31909,3
185,102066,5
185,38637,4
186,1285,2
186,76494,4
186,41358,1
186,58443,3
187,9225,2
187,97937,2
187,68145,1
187,61887,4
187,48642,2
188,30314,5
188,52496,2
188,71337,1
189,28518,5
189,58228,5
189,84883,3
189,82158,1
189,32535,3
190,61000,4
191,95962,3
191,92105,3
191,77348,5
192,88854,4
192,53135,4
193,81680,4
193,110938,5
193,11130,4
193,33088,3
193,12424,1
194,4423,2
194,75806,3
194,37970,1
195,13244,4
195,46963,4
195,107522,2
195,25569,5
195,49245,2
196,108097,3
197,47734,5
198,78889,5
198,57717,5
198,808,4
199,91807,4
199,101019,2
200,89734,2
200,30307,3
200,9034,4
200,111258,3
200,99980,4
201,95619,3
201,109758,4
201,111549,1
202,98144,3
202,80534,4
202,59189,5
203,92031,1
203,47019,3
203,30868,2
203,89773,2
204,80952,5
204,16641,2
205,668,1
205,29423,5
206,60098,5
206,113191,2
206,101406,4
206,102436,1
206,36211,5
207,7759,5
207,69796,3
207,106325,1
207,15038,4
208,54071,4
208,64742,5
208,102640,3
208,6211,2
208,72410,2
209,28823,3
209,52395,3
209,88065,1
209,111900,4
210,11707,2
210,64450,1
210,3790,3
211,3591,4
211,8730,5
211,2228,3
212,111984,3
212,104015,2
212,96226,4
212,42399,4
213,78343,5
213,112580,3
214,35434,3
214,112124,2
214,58816,5
214,49162,5
214,99672,4
215,33652,3
215,51323,2
215,87442,1
216,46653,2
217,47097,5
217,66463,2
217,74240,2
217,92982,3
217,55275,2
218,72000,2
219,7794,3
219,96201,5
219,10371,5
220,74983,4
220,92522,1
220,70061,3
220,50759,4
220,94806,5
221,30301,4
221,63973,5
221,89845,3
221,90806,4
221,10418,4
222,34335,4
223,104786,4
223,15487,4
223,83742,1
224,22488,4
224,58317,5
224,13610,2
224,112510,1
225,78416,5
226,66438,3
227,90869,5
228,47196,4
228,10255,4
228,6537,5
228,78966,4
229,16905,5
229,81952,2
230,9687,1
231,69233,3
232,80175,1
232,10436,1
232,27329,2
233,89442,3
233,69355,1
233,79926,3
233,48791,3
233,8466,3
234,36753,2
234,81783,3
234,3759,2
234,79939,1
234,17676,3
235,110306,2
235,82118,3
235,5393,2
236,80752,4
236,19526,4
236,15363,5
236,86650,4
237,55835,5
237,81371,1
237,14861,4
237,13406,4
237,113541,2
238,7356,5
238,80799,4
238,69696,5
238,103696,2
239,67214,5
239,84421,3
239,60505,1
239,89120,1
239,85939,2
240,53979,1
240,27510,1
240,29776,4
241,46125,3
242,6936,3
242,60387,3
242,108148,4
242,97410,2
243,35460,5
243,22026,4
244,444,3
245,100992,4
245,106575,3
245,62448,5
245,68025,1
246,47816,2
246,93726,4
246,94262,4
246,79610,4
247,25762,5
248,60214,2
248,66824,2
248,28514,3
248,107870,4
249,68462,1
249,1938,3
250,113145,3
250,35692,3
250,15583,5
250,110547,1
251,3797,5
251,39987,1
251,56424,4
251,31326,2
251,25237,4
252,94307,3
252,75363,3
252,108452,1
252,83885,1
252,17763,1
253,11366,3
253,45450,2
253,25104,4
253,67929,1
253,88755,5
254,51033,3
254,73706,4
254,30562,5
254,10241,4
255,20332,4
255,20459,2
255,901,1
255,69553,3
256,74040,4
256,107821,2
256,98302,5
256,36852,5
257,76778,1
257,23583,1
257,45444,3
257,59911,3
257,52061,1
258,1965,2
258,53258,3
258,21744,4
258,43901,5
259,7566,5
259,84185,4
259,58746,1
259,97084,3
259,68869,5
260,38444,4
260,35852,1
260,58259,2
260,45914,5
261,4753,1
261,39307,4
262,105667,1
262,112900,2
263,100777,4
263,48689,1
263,34160,1
263,84321,1
263,52764,3
264,18549,2
264,36024,1
264,40260,5
264,97610,5
265,52584,5
265,112315,4
265,62374,5
265,76234,5
266,49461,2
267,44604,5
268,32433,4
268,2324,1
269,58568,5
269,465,1
269,103484,3
269,99614,3
269,100711,2
270,24972,3
270,60509,3
270,45135,5
270,53253,1
271,38408,4
271,67963,1
271,62236,2
271,89294,2
271,63345,4
272,26376,5
272,11033,4
272,81842,2
272,31059,2
272,72253,2
273,42752,1
273,50745,1
273,46680,2
273,76701,3
274,43292,1
274,61699,3
274,58449,3
275,109393,3
275,102501,2
275,104485,4
275,14176,3
276,85335,5
277,12968,2
277,70807,2
277,45256,2
278,49531,4
278,25365,4
279,70942,4
279,32757,1
279,42875,1
280,99949,2
281,9138,5
281,62086,5
281,54142,2
281,19607,2
281,56925,4
282,95024,3
283,82351,4
283,18791,5
283,59316,5
283,11918,5
283,18961,2
284,45526,1
285,68401,3
285,50165,4
285,56044,3
285,37137,4
285,2462,1
286,9886,1
286,102279,2
287,36211,1
287,79564,2
288,37738,4
289,62991,4
289,74471,3
289,22097,1
289,96244,2
290,70154,3
291,101907,4
291,38795,4
291,103244,4
292,101085,1
292,94454,1
292,109423,3
293,95451,5
293,19375,2
294,21580,1
294,109593,4
295,1724,3
295,102598,2
295,106962,4
296,8754,2
296,10231,2
296,108038,1
296,95614,3
297,63596,5
297,34232,3
297,86970,5
297,63721,5
298,62233,1
298,51769,5
299,23036,1
299,70910,1
299,109388,4
299,86616,4
300,66900,5
300,44356,1
300,83732,4
301,86322,5
301,38967,3
301,72011,5
301,107776,5
302,90351,3
302,1647,5
302,81517,3
302,1011,4
303,38840,1
303,56158,3
303,61990,5
304,106805,5
304,84866,5
304,83322,3
304,46406,1
304,107903,5
305,44975,1
306,32377,5
306,64880,1
307,66751,2
308,61055,1
309,44996,5
309,35212,5
309,29084,5
309,103444,5
310,67539,5
310,28315,4
310,75214,4
311,110406,3
311,6954,2
311,30775,4
311,77056,5
312,3659,4
312,34913,4
312,20205,5
312,32586,3
312,41357,3
313,8703,1
313,101200,3
313,94983,1
313,61715,1
313,69684,2
314,99978,4
315,85782,1
315,32468,3
316,246,3
316,53762,5
316,9909,2
316,38474,4
317,90136,1
317,32000,1
317,61868,2
317,54030,2
317,7489,5
318,11414,4
318,108598,2
318,4237,4
318,5713,4
319,41915,2
319,9138,1
319,71811,3
319,36082,3
319,43979,2
320,97361,4
320,7442,4
320,76290,5
320,17979,3
320,40290,2
321,96685,3
321,35258,4
321,89623,5
321,7896,1
321,97316,1
322,4456,1
322,41797,3
322,99478,5
322,101818,2
323,28193,3
323,10488,2
323,87282,1
324,102420,4
324,28580,1
324,27838,3
324,100397,5
324,59557,3
325,54930,2
325,11749,1
326,59422,5
326,27364,2
326,65855,3
327,48723,3
327,51699,4
327,54952,5
327,44362,5
328,38976,5
328,60907,1
328,96617,4
328,62860,2
329,103082,4
329,17278,5
330,87384,4
330,58316,2
331,105992,5
331,88435,4
331,51807,5
331,109255,3
331,99429,5
332,80934,3
332,113949,1
332,96682,5
332,54475,3
332,97601,1
333,76997,3
333,39111,4
333,92072,4
333,6495,5
334,42931,2
334,17055,3
334,12755,1
334,99450,5
334,2658,1
335,87976,3
335,16176,5
335,83294,1
335,46528,1
336,16685,4
336,101587,5
337,87329,3
337,3826,2
337,13427,1
337,30933,2
338,70990,5
338,94437,4
338,11474,1
338,22475,4
339,21658,3
339,94770,4
339,40782,5
339,18271,5
340,82531,2
340,35133,3
340,64887,5
341,86881,5
341,20401,5
341,49786,2
341,37657,4
341,35520,2
342,72134,3
342,84497,3
343,1570,5
343,17218,5
343,25479,1
344,3617,2
344,1728,4
344,60140,3
344,23587,4
345,37092,1
345,11192,1
345,12138,5
346,34100,3
346,72511,5
347,7656,2
347,9858,3
347,91811,4
347,5473,2
348,106190,2
349,107803,5
350,5590,2
351,58241,3
352,14266,5
352,33904,2
352,73949,1
352,25852,1
352,113544,1
353,82667,5
353,31527,4
354,57254,2
355,58220,3
355,94376,2
355,7617,1
355,50075,4
355,64576,1
356,39501,3
357,41262,3
357,95428,5
357,13474,5
357,73720,5
358,13735,2
359,47509,2
359,99005,5
359,74339,1
359,49174,3
359,84127,5
360,40360,1
360,26830,4
360,8532,2
360,105076,4
361,51470,5
361,85119,2
362,91418,5
362,78775,3
363,69004,3
364,30982,3
364,33915,3
364,18670,5
364,37860,4
365,8422,5
365,82155,3
365,84672,5
366,67721,4
366,44800,4
366,2918,1
366,13587,5
366,110302,3
367,108617,5
367,6909,5
368,109278,4
368,107893,2
369,24194,4
370,104467,4
370,47355,5
370,76532,1
371,56297,2
371,57319,1
371,11586,2
371,110528,1
371,14695,1
372,40188,3
372,12059,5
372,86266,2
373,4760,4
374,10090,2
374,14831,4
375,107266,5
375,24737,5
375,14780,1
375,14385,2
376,86114,1
376,6934,4
377,13154,1
377,58920,3
378,15833,1
378,102477,2
378,82446,2
378,65381,1
379,38619,4
379,27044,4
379,40520,3
379,48186,1
380,70229,2
380,73997,3
380,18040,4
380,27175,2
380,78634,1
381,94271,3
382,50519,4
382,71147,3
382,94571,1
382,94397,3
382,73219,2
383,76562,3
384,35417,3
385,52197,2
385,20701,3
386,18251,3
386,48297,1
386,96819,3
386,100822,5
386,81263,3
387,43231,1
387,52079,3
388,88732,5
389,13751,2
389,58347,5
389,91711,4
389,94111,1
389,63711,4
390,45609,3
391,68823,3
392,5663,5
392,32746,3
392,94462,5
392,79178,2
392,100192,5
393,57367,1
393,107794,4
393,5973,2
393,49442,1
394,96410,5
394,55426,5
394,96910,2
395,41678,2
395,58617,5
396,17848,1
397,92832,4
397,23728,3
398,69176,3
398,21293,1
399,99117,3
399,40573,2
399,44991,1
400,17096,2
400,50076,4
400,26798,3
400,19380,4
401,89819,5
402,59901,2
402,62836,5
402,52557,2
402,13164,4
402,82389,2
403,21935,5
403,6323,2
404,34998,4
404,28575,2
404,28357,1
404,42713,2
404,56023,5
405,58298,1
405,38093,2
405,56446,1
405,49381,1
406,81605,4
407,69902,2
407,23363,5
407,56371,1
408,112427,3
408,38670,1
408,91998,1
408,39275,3
409,37781,4
409,111838,1
409,109215,4
410,49552,3
410,8250,2
410,74778,4
411,25713,5
411,11064,3
411,66219,5
411,46270,5
412,97837,3
412,45456,3
412,6123,4
413,94196,5
413,46318,3
413,74266,2
413,6255,3
413,85121,5
414,72859,1
414,24216,3
415,87110,2
415,69605,4
415,85931,5
416,105029,1
416,49202,4
417,85017,4
417,94640,1
417,84819,2
417,71163,4
418,60982,3
419,2843,5
419,54619,4
419,113455,1
420,52596,1
420,34523,2
421,91516,3
421,71566,1
421,104703,3
421,94244,2
421,80100,4
422,99821,5
422,105823,2
422,103754,4
422,99423,4
423,57404,4
423,11484,2
424,26860,5
424,56418,2
424,6788,5
425,10123,5
425,94856,2
425,39373,2
426,107909,4
426,74164,3
426,59518,1
426,14593,5
426,85987,3
427,74895,4
427,46136,4
427,94937,2
428,107024,5
428,98408,5
428,111593,4
428,39383,4
428,75041,1
429,82058,3
429,7175,5
429,32143,1
430,34734,3
430,104863,2
430,66961,3
430,35697,1
431,30583,3
432,8039,5
433,106523,4
433,33737,1
434,32209,5
434,68416,5
434,34450,2
434,26003,3
435,231,3
435,88506,2
435,71407,4
436,9533,5
437,91004,3
437,53585,2
437,108451,4
437,8248,5
438,54030,5
438,55576,5
439,95135,3
439,113449,4
439,49734,1
440,33362,1
440,5392,3
441,78518,1
441,65873,2
441,57302,3
442,13991,4
442,56069,5
442,69760,1
443,92928,1
443,62519,1
444,69589,1
444,5046,2
445,108120,5
445,49432,1
445,108155,3
445,112774,2
446,54746,3
446,78012,2
446,18817,4
447,9918,2
447,39775,4
447,91659,3
448,107917,4
448,5150,3
448,90113,5
449,111977,2
449,41280,5
450,111597,3
450,609,4
450,90219,1
451,14162,4
451,113444,3
451,44158,1
451,30118,4
452,78233,5
452,46673,4
452,68763,4
452,62050,5
453,53473,1
453,18351,3
453,86608,3
453,67499,2
454,49133,3
455,36809,2
455,10386,4
456,90808,2
456,50793,3
456,113685,1
456,61290,1
456,1793,2
457,75505,4
457,8079,5
458,79160,3
459,55408,2
459,98866,4
459,79721,2
459,89058,3
459,50728,5
460,18045,4
460,6137,5
460,98956,4
460,21923,3
460,84506,4
461,88008,3
461,94118,4
462,4677,4
462,94650,2
462,69405,5
462,11972,5
462,82063,1
463,50746,3
464,80619,1
465,13651,5
465,38008,5
465,77275,2
465,73461,1
466,601,5
467,79343,1
468,89641,1
469,32521,2
469,60700,5
469,10604,1
469,71259,5
469,62216,2
470,104656,1
470,24385,2
471,22694,3
471,44999,3
471,42429,4
471,42491,5
472,24430,5
472,69030,4
473,11779,4
473,97272,5
473,66547,3
473,76055,5
473,58562,3
474,87556,4
474,61210,5
474,107105,3
474,68864,2
474,107985,5
475,54208,5
475,34257,2
475,100641,2
476,615,2
477,45897,5
477,71859,5
477,37099,5
477,32185,3
477,36427,2
478,76368,2
478,88588,5
478,68106,1
478,59766,3
478,112459,5
479,34355,4
479,37796,3
479,843,2
479,17397,5
480,98878,3
480,49512,2
480,974,5
480,107862,3
481,57680,5
481,8646,5
481,78702,3
481,35206,2
481,19078,2
482,108869,5
482,90193,5
483,66198,5
483,85653,2
483,34238,5
483,79365,3
484,13985,2
484,51195,5
484,111444,4
484,77766,3
485,80342,5
485,31880,2
486,58209,4
486,32636,2
486,100542,5
486,89055,4
486,79383,5
487,95672,2
487,19788,5
487,55467,4
488,50513,5
488,113305,5
489,45102,1
489,30340,5
489,7277,1
489,75870,2
490,90700,1
491,105309,4
491,37894,3
491,101169,4
492,75580,4
492,33952,3
493,70221,5
494,69851,4
494,104315,1
494,790,2
494,86933,1
494,50619,4
495,3155,4
495,32912,3
495,28114,4
496,28539,4
497,21173,5
497,84292,5
497,52297,1
498,30336,3
498,95371,3
498,74822,4
499,50832,3
500,60143,4
500,73704,1
500,102165,2
501,7120,2
501,37398,3
502,98443,1
502,107933,2
502,81933,3
502,1471,1
503,42600,4
504,66941,3
504,57417,3
504,21776,1
504,56305,3
505,12801,5
505,71309,1
505,27759,2
505,53129,3
506,109723,4
506,26393,1
507,59273,1
507,3867,2
508,51108,1
508,24995,1
509,39917,3
509,29508,2
510,15678,5
510,46193,1
510,18123,5
510,66731,3
511,36711,1
511,31285,4
511,75984,3
512,94293,5
512,41549,2
512,38447,5
512,106805,1
513,74397,2
513,96826,5
514,92991,4
514,88219,3
514,95451,2
515,89180,4
515,33026,1
515,55759,4
516,22576,3
516,41733,1
516,62420,3
516,84901,2
516,99704,5
517,22160,2
518,8124,4
518,40792,4
518,12327,4
518,57385,2
519,58091,1
519,83058,1
519,9184,5
520,50949,2
520,23039,4
521,10656,2
521,78548,3
521,64346,2
521,72476,5
521,72437,5
522,113949,2
522,21961,5
523,98368,1
523,90056,5
523,64611,1
523,68092,4
523,92867,3
524,7047,3
524,74925,2
524,50504,2
525,83636,3
525,110646,5
525,10913,1
526,47365,2
526,82602,4
526,30966,3
527,20603,5
527,94788,1
528,39810,1
528,31835,2
528,108417,4
528,52144,2
529,29197,2
529,6703,4
529,86003,2
529,28280,5
529,61751,5
530,59940,5
530,75223,5
530,113660,4
531,12789,3
531,33835,4
531,17002,1
532,11409,3
532,30899,1
532,6239,3
533,47299,3
533,59474,2
534,70776,2
534,84729,2
534,70320,5
534,10944,5
535,109918,1
536,40957,5
536,81202,2
536,71951,4
536,72718,1
536,23014,4
537,89832,1
537,80800,3
537,47646,4
537,84660,4
538,98719,1
538,73717,5
538,80826,3
539,16643,4
539,51303,4
539,9485,4
539,42233,1
539,42453,4
540,106014,5
540,6988,4
